file;general;race;class;anim;deathvar;dialog;origin;name;MonsterId;ValidatedMonsterId
BDSHA18B;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;BDSHA18B;;BG2;Air Spirit;;
BDSHA18B;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;BDSHA18B;;BG1;Air Spirit;;
BDSHA18C;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;BDSHA18C;;BG2;Earth Spirit;;
BDSHA18C;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;BDSHA18C;;BG1;Earth Spirit;;
BDSHAD02;UNDEAD;SHADOW;SHADOW;SHADOW;BDSHAD02;;BG1;Angry Spirit;Shadow;true
BDSHAD04;UNDEAD;SHADOW;SHADOW;SHADOW;BDSHAD02;;BG1;Shadow;Shadow;true
BDSHADGR;UNDEAD;SHADOW;SHADOW;SHADOW_LARGE;BDSHADGR;;BG1;Greater Shadow;GreaterShadow;true
BDSHADOW;UNDEAD;SHADOW;SHADOW;SHADOW_LARGE;BDSHADOW;BDSHADOW;BG1;Greater Shadow;GreaterShadow;true
BDSHAMB;PLANT;SHAMBLING_MOUND;0;SHAMBLING_MOUND;BDSHAMB;;BG1;Shambling Mound;;
BDSHJELL;MONSTER;SLIME;OCRE_JELLY;SLIME_OCHRE;BDSHJELL;;BG1;Ochre Jelly;OchreJelly;true
BDSHKFAM;HUMANOID;MEPHIT;MEPHIT;IMP;BDSHKFAM;;BG1;Korlasz's Familiar;;
BDSHME03;HUMANOID;GNOLL;FIGHTER;GNOLL;BDSHME03;;BG1;Gnoll Slasher;;
BDSHRIE2;PLANT;SHRIEKER;NO_CLASS;SHRIEKER;BDSHRIE2;;BG1;Shrieker;;
BDSHRIEK;PLANT;SHRIEKER;FOOD_CREATURE;SHRIEKER;BDSHRIEK;;BG1;Shrieker;;
BDSHSOUL;UNDEAD;SHADOW;SHADOW;SHADOW_SMALL;;;BG1;Shadowed Soul;Shadow;true
BDSHZOM1;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE_YELLOW;;;BG1;Zombie;;
BDSICKLY;HUMANOID;GOBLIN;FIGHTER;GOBLIN_BOW;BDSICKLY;BDSICKLY;BG1;Sickly;;
BDSKGR00;UNDEAD;SKELETON;SKELETON;SKELETON;;;BG1;Skeleton;Skeleton;true
BDSKGR01;UNDEAD;SKELETON;FIGHTER;SKELETON_WARRIOR;;;BG1;Armored Skeleton;SkeletonWarrior;true
BDSKGR02;UNDEAD;SKELETON;FIGHTER;SKELETON_MONSTER;;;BG1;Tattered Skeleton;Skeleton;true
BDSKGR03;UNDEAD;SKELETON;SKELETON_BANEGUARD;SKELETON_FIEND;;;BG1;Bladed Skeleton;Baneguard;true
BDSKGR04;UNDEAD;SKELETON;FIGHTER;SKELETON;;;BG1;Skeleton Archer;Skeleton;true
BDSKGR05;UNDEAD;SKELETON;FIGHTER;SKELETON;;;BG1;Burning Skeleton;Skeleton;true
BDSKGR06;UNDEAD;SKELETON;FIGHTER;SKELETON;;;BG1;Burning Skeleton;Skeleton;true
BDSKGR07;UNDEAD;SKELETON;MAGE;LICH_WHITE;;;BG1;Skeletal Mage;Skeleton;true
BDSKGR08;UNDEAD;SKELETON;FIGHTER;SKELETON_WARRIOR;;;BG1;Skeleton Warrior;SkeletonWarrior;true
BDSLUG;GIANTHUMANOID;OGRE;FIGHTER;OGRE;BDSLUG;BDSLUG;BG1;Slug;OgreBerserker;true
BDSLUG2;GIANTHUMANOID;OGRE;FIGHTER;OGRE;BDSLUG;BDSLUG;BG1;Slug;OgreBerserker;true
BDSNAK01;ANIMAL;REPTILE;FIGHTER;SNAKE;BDSNAK01;;BG1;Giant Snake;;
BDSNAKEH;ANIMAL;NO_RACE;HUNTER_CREATURE;SNAKE;BDSNAKEH;;BG1;Snake;;
BDSNORGA;HUMANOID;BUGBEAR;FIGHTER;BUGBEAR_CAPTAIN;BDSNORGA;BDSNORGA;BG1;Snorgash;;
BDSOGR1;GIANTHUMANOID;OGRE;FIGHTER;OGRE;BDSOGR1;BDSOGR;BG1;Ogre;Ogre;true
BDSOGR2;GIANTHUMANOID;OGRE;FIGHTER;OGRE;BDSOGR2;BDSOGR;BG1;Ogre;Ogre;true
BDSOTDAR;UNDEAD;GOBLIN;FIGHTER;GOBLIN_AXE;BDSOTDAR;BDSOTDAR;BG1;Sot Darkoozing;;
BDSOTUK;UNDEAD;SPECTRE;BARD;THIEF_MALE_HUMAN;BDSOTUK;BDSOTUK;BG1;Sotuk;Spectre;true
BDSPID7L;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_SWORD;BDSPID7L;;BG1;Seven-Legged Spider;SwordSpider;true
BDSPIDER;MONSTER;SPIDER;NO_CLASS;SPIDER_SMALL;BDSPIDER;;BG1;Small Spider;HairySpider;true
BDSPIDGA;MONSTER;SPIDER;SPIDER_GIANT;MYRLOCHAR;BDSPIDGA;;BG1;Gargantuan Spider;GargantuanSpider;true
BDSPIDGI;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;BDSPIDGI;;BG1;Giant Spider;GiantSpider;true
BDSPIDHU;MONSTER;SPIDER;SPIDER_HUGE;SPIDER_HUGE;BDSPIDHU;;BG1;Huge Spider;HugeSpider;true
BDSPIRIT;UNDEAD;SHADOW;SPECTRE;GHOST;BDSPIRIT;BDSPIRIT;BG1;Restless Spirit;Spectre;true
BDSTONEC;ANIMAL;NO_RACE;NO_CLASS;RAT_OUTSIDE;bdstonec;NONE;BG1;<NO TEXT>;;
BDSTSNAK;ANIMAL;REPTILE;NO_CLASS;SNAKE;BDSTSNAK;;BG1;Stone Snake;;
BDSWORD;WEAPON;SWORD;LONG_SWORD;DANCING_SWORD;BDSWORD;BDSWORD;BG1;;;
BDTARGET;ANIMAL;NO_RACE;NO_CLASS;RAT_OUTSIDE;bdtarget;NONE;BG1;<NO TEXT>;;
BDTART;ANIMAL;NO_RACE;NO_CLASS;HORSE;BDTART;;BG1;Tart;;
BDTEAM60;UNDEAD;SKELETON;MAGE;LICH_WHITE;BDTEAM60;BDTEAM;BG1;Skeletal Mage;Skeleton;true
BDTEAM61;UNDEAD;SKELETON;SKELETON_BANEGUARD;SKELETON_FIEND;BDTEAM61;BDTEAM;BG1;Bladed Skeleton;Baneguard;true
BDTEAM62;UNDEAD;SKELETON;FIGHTER;SKELETON_WARRIOR;BDTEAM62;BDTEAM;BG1;Armored Skeleton;SkeletonWarrior;true
BDTEAM63;UNDEAD;SKELETON;FIGHTER;SKELETON;BDTEAM63;BDTEAM;BG1;Skeleton Archer;Skeleton;true
BDTELEKI;WEAPON;SWORD;LONG_SWORD;DANCING_SWORD;BDTELEKI;;BG1;Magical Sword;;
BDTESTEN;HUMANOID;KOBOLD;KOBOLD_XVART;KOBOLD_XVART;NONE;;BG1;Xvart;;
BDTHRIX;MONSTER;DEMONIC;IMP;CORNUGON;BDTHRIX;BDTHRIX;BG1;Thrix;;
BDTHRUDD;GIANTHUMANOID;TROLL;TROLL;TROLL;BDTHRUDD;BDTHRUDD;BG1;Troll;;
BDTOLIKS;GIANTHUMANOID;TROLL;TROLL;TROLL;BDTOLIKS;BDTOLIKS;BG1;Troll;;
BDTREANT;PLANT;TREANT;NO_CLASS;TREANT_DARK;;;BG1;Dark Treant;Treant;false
BDTROL1D;DEAD;TROLL;FIGHTER;TROLL;;;BG1;Troll;;
BDTROL2D;DEAD;TROLL;FIGHTER;TROLL_SMALL;;;BG1;Small Troll;;
BDTROLL1;GIANTHUMANOID;TROLL;TROLL;TROLL;BDTROLL1;BDTROLL1;BG1;Troll;;
BDTROLL2;GIANTHUMANOID;TROLL;TROLL;TROLL;BDTROLL2;BDTROLL2;BG1;Troll;;
BDTROLSH;GIANTHUMANOID;TROLL;SHAMAN;TROLL_BLUE;BDTROLSH;;BG1;Troll Shamaness;;
BDTSOLAK;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;BDTSOLAK;BDTSOLAK;BG1;Tsolak;;
BDULORI;GIANTHUMANOID;TROLL;TROLL;TROLL;BDULORI;BDULORI;BG1;Troll;;
BDUMBER1;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;BDUMBER1;;BG1;Umber Hulk;;
BDUNSEN;UNDEAD;SKELETON;SKELETON_WARRIOR;SKELETON_WARRIOR;BDUNSEN;;BG1;Undead Sentry;SkeletonWarrior;true
BDUNSLGU;UNDEAD;SHADOW;SHADOW;DEATH_KNIGHT;;;BG1;Unsleeping Guardian;Shadow;false
BDURE1A;HUMANOID;ORC;FIGHTER;ORC_MELEE;BDURE1A;;BG1;Orc Warrior;;
BDURE1B;HUMANOID;ORC;FIGHTER;ORC_RANGE;BDURE1B;;BG1;Orc Archer;;
BDURE1C;HUMANOID;ORC;CLERIC;ORC_SHAMAN;BDURE1C;;BG1;Orc Priest;;
BDURE3A;DEAD;ELF;MAGE;MAGE_MALE_ELF;;;BG1;Elf;;
BDURE4A;MONSTER;DRAGON;GREEN_DRAGON;WYVERN;BDURE4A;BDURE4A;BG1;Young Green Dragon;;
BDURE4B;GIANTHUMANOID;GIANT;GIANT;GIANT_HILL;BDURE4B;;BG1;Hill Giant;;
BDURE4C;GIANTHUMANOID;GIANT;GIANT;GIANT_HILL;BDURE4C;;BG1;Hill Giant;;
BDURE4D;GIANTHUMANOID;GIANT;FIGHTER;GIANT_HILL;BDURE4D;;BG1;Hill Giant Leader;;
BDURE4E;GIANTHUMANOID;GIANT;GIANT;GIANT_HILL;BDURE4E;;BG1;Hill Giant;;
BDURE6D;ANIMAL;WOLF;WOLF;WOLF;BDURE6D;;BG1;Wolf;Wolf;true
BDVIDYAD;HUMANOID;RAKSHASA;FIGHTER_MAGE;RAKSHASA;BDVIDYAD;BDVIDYAD;BG1;Vidyadhar;;
BDVOICE;HUMANOID;NO_RACE;NO_CLASS;BELHIFET;BDVOICE;BDVOICE;BG1;The Voice;;
BDVOICE1;HUMANOID;NO_RACE;NO_CLASS;BELHIFET;BDVOICE1;BDVOICE1;BG1;Voice from the Icon;;
BDWAVE11;GIANTHUMANOID;TROLL;TROLL;TROLL;BDWAVE1;BDWAVE11;BG1;Troll;;
BDWAVE12;HUMANOID;ORC;FIGHTER;ORC_MELEE;BDWAVE1;;BG1;Orc Crusader;;
BDWAVE13;GIANTHUMANOID;OGRE;FIGHTER;OGRE;BDWAVE1;;BG1;Ogre Crusader;OgreBerserker;true
BDWAVE16;GIANTHUMANOID;OGRE;FIGHTER_MAGE;OGRE_MAGE;BDWAVE16;;BG1;Ogre Mage;OgreMage;true
BDWAVE42;HUMANOID;HOBGOBLIN;FIGHTER_MAGE;HOBGOBLIN;BDWAVE4;;BG1;Kegleg;;
BDWAVE43;HUMANOID;ORC;DRUID;ORC_SHAMAN;BDWAVE4;;BG1;Piercer of Boils;;
BDWAVE53;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;BDWAVE5;;BG1;Crusader;;
BDWE1STR;MONSTER;ELEMENTAL;NO_CLASS;ELEMENTAL_WATER;BDWE1STR;NONE;BG1;Water Elemental;;
BDWE2STR;MONSTER;ELEMENTAL;NO_CLASS;ELEMENTAL_WATER;NONE;NONE;BG1;Water Elemental;;
BDWELEDG;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_WATER;ELEMENTAL_WATER;BDWELEDG;;BG1;Greater Water Elemental;;
BDWELEDS;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_WATER;ELEMENTAL_WATER;BDWELEDS;;BG1;Water Elemental;;
BDWELEMS;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_WATER;ELEMENTAL_WATER;BDWELEMS;;BG1;Lesser Water Elemental;;
BDWELL01;MONSTER;RABBIT;CLERIC;RABBIT;BDWELL01;BDWELL01;BG1;Old Well;;
BDWELL02;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_WATER;ELEMENTAL_WATER;BDWELL02;BDWELL02;BG1;Well Spirit;;
BDWIGHDD;UNDEAD;GHOUL;WIGHT;WIGHT_YELLOW;BDWIGHDD;;BG1;Imbued Wight;;
BDWIGHT;UNDEAD;GHOUL;WIGHT;WIGHT_GRAY;BDWIGHT;;BG1;Wight;;
BDWIGHT1;UNDEAD;GHOUL;WIGHT;WIGHT_GRAY;BDWIGHT1;;BG1;Wight;;
BDWIGHT2;UNDEAD;GHOUL;WIGHT;WIGHT_YELLOW;BDWIGHT2;;BG1;Imbued Wight;;
BDWIGHT3;UNDEAD;GHOUL;WIGHT;WIGHT_GREEN;BDWIGHT3;;BG1;Cold Wight;;
BDWIGHTJ;UNDEAD;GHOUL;WIGHT;WIGHT_GRAY;BDWIGHT;;BG1;Wight;;
BDWISP01;MONSTER;WILL-O-WISP;MIST;WILL_O_WISP;BDWISP01;;BG1;Will O'Wisp;;
BDWISTAK;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;BDWISTAK;;BG1;Wistak;GiantSpider;true
BDWOLF;ANIMAL;WOLF;WOLF;WOLF;BDWOLF;;BG1;Wolf;Wolf;true
BDWOLF02;ANIMAL;WOLF;HUNTER_CREATURE;WOLF;BDWOLF02;;BG1;Wolf;Wolf;true
BDWOLFDI;ANIMAL;WOLF;WOLF_DIRE;WOLF_DIRE;BDWOLFDI;;BG1;Dire Wolf;DireWolf;true
BDWOLFDR;MONSTER;WOLF;WOLF_DREAD;WOLF_DREAD;BDWOLFDR;;BG1;Dread Wolf;DreadWolf;true
BDWOLFVA;UNDEAD;WOLF;WOLF_VAMPIRIC;WOLF_VAMPIRIC;BDWOLFVA;;BG1;Vampiric Wolf;VampiricWolf;true
BDWOMBAT;ANIMAL;STAFF;DOPPLEGANGER;GROUNDHOG;BDWOMBAT;;BG1;*squeak*;;
BDWORG;ANIMAL;WOLF;WOLF_WORG;WORG;BDWORG;;BG1;Worg;Worg;true
BDWORIS;UNDEAD;SPECTRE;PALADIN;FIGHTER_MALE_HUMAN;BDWORIS;BDWORIS;BG1;Woris;Spectre;true
BDWRAI01;UNDEAD;WRAITH;WRAITH;SHADOW;BDWRAI01;NONE;BG1;Wraith;;
BDWRAI02;UNDEAD;WRAITH;WRAITH;SHADOW;BDWRAI02;;BG1;Wraith;;
BDWRAIT1;UNDEAD;WRAITH;WRAITH;SHADOW;BDWRAI01;;BG1;Wraith;;
BDWRAT;MONSTER;LYCANTHROPE;WEREWOLF;RAT_OUTSIDE;bdwrat;BDWRAT;stratagems;Wererat;;
BDWYRML1;MONSTER;WYVERN;WYVERN;WYRMLING_ALBINO;BDWYRML1;;BG1;Blind Albino Wyrmling;Wyvern;false
BDWYRMLI;MONSTER;WYVERN;WYVERN;WYRMLING_ALBINO;BDWYRMLI;;BG1;Blind Albino Wyrmling;Wyvern;false
BDWYVR01;MONSTER;WYVERN;WYVERN;WYVERN_BIG;BDWYVR01;;BG1;Wyvern;Wyvern;true
BDWYVR02;MONSTER;WYVERN;WYVERN;WYVERN;BDWYVR02;;BG1;Baby Wyvern;BabyWyvern;true
BDWYVR03;MONSTER;WYVERN;WYVERN;WYVERN_BIG;BDWYVR03;;BG1;Greater Wyvern;GreaterWyvern;true
BDXHOST;MONSTER;DEMONIC;TANARI;GLABREZU;BDXHOST;BDXHOST;BG1;Xhost;;
BDXPMTCH;MONSTER;NO_RACE;NO_CLASS;RABBIT;BDXPMTCH;;BG1;;;
BDYAROK;GIANTHUMANOID;OGRE;FIGHTER;OGRE;BDYAROK;BDYAROK;BG1;Yarok;OgreBerserker;true
BDYASHNA;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;BDYASHNA;BDYASHNA;BG1;Yashna;;
BDYMORI;UNDEAD;GHOUL;GHOUL_GHAST;WIGHT_GRAY;BDYMORI;;BG1;Wight;Ghast;false
BDZHADRO;UNDEAD;LICH;MAGE;LICH;BDZHADRO;BDZHADRO;BG1;Zhadroth;;
BDZIATAR;HUMANOID;HALF_DRAGON;FIGHTER_CLERIC;HALFDRAGON_GREEN;BDZIATAR;BDZIATAR;BG1;Ziatar;;
BDZOMBIE;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE;NONE;ZOMBIE;BG1;Zombie;;
BEARBL;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG2;Black Bear;BlackBear;true
BEARBL;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;bearbl;;VIENXAY;Black Bear;BlackBear;true
ESXBEA;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;ESXBEA;;Eilistraee;Bear;BlackBear;true
BEARBLSU;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG2;Black Bear;BlackBear;true
BEARBLSU;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG1;Black Bear;BlackBear;true
BEARBR;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;BEARBR;;ctb;Brown Bear;BrownBear;true
BEARBR;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;bearbr;;VIENXAY;Brown Bear;BrownBear;true
BEARBL01;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG2;Black Bear;BlackBear;true
BEARBRSU;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;None;;BG2;Brown Bear;BrownBear;true
BEARBRSU;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;None;;BG1;Brown Bear;BrownBear;true
BEARCA;ANIMAL;BEAR;BEAR_CAVE;BEAR_CAVE;bearca;;VIENXAY;Cave Bear;CaveBear;true
D9EARBL;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BUTCHERY;Black Bear;BlackBear;true
BEARCASU;ANIMAL;BEAR;BEAR_CAVE;BEAR_CAVE;None;;BG2;Cave Bear;CaveBear;true
BEARCASU;ANIMAL;BEAR;BEAR_CAVE;BEAR_CAVE;None;;BG1;Cave Bear;CaveBear;true
GLBEAR2;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG2;Black Bear;BlackBear;true
NBEARBL;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG2;Black Bear;BlackBear;true
BEARPO;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;bearpo;;VIENXAY;Polar Bear;PolarBear;true
VBEARBL;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;BG2;Black Bear;BlackBear;true
BEARPO1;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;JaredPbear;;BG1;Polar Bear;PolarBear;true
BEARPO2;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;None;;BG1;Polar Bear;PolarBear;true
BEARPO3;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;bearpo3;;stratagems;Polar Bear;PolarBear;true
BEARPOSU;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;None;;BG2;Mountain Bear;PolarBear;true
BEARPOSU;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;None;;BG1;Mountain Bear;PolarBear;true
BEHDIR01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG2;Director;;
BEHELD01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG2;Elder Orb;;
BEHGAS01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER_SMALL;None;;BG2;Gas Spore;;
BEHGAU01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER_SMALL;None;;BG2;Gauth;;
BEHHIV01;MONSTER;BEHOLDER;MAGE;BEHOLDER;behhiv01;behhiv01;STRATAGEMS;Hive Mother;;
BEHOBS01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG2;Observer;;
BEHOLD01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG2;Beholder;;
BEHOLD01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG1;Beholder;;
BEHSPE01;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG2;Spectator;;
BEHUND01;UNDEAD;BEHOLDER;BEHOLDER;BEHOLDER;None;;BG2;Death Tyrant;;
BESAMEN;UNDEAD;GHOUL;GHOUL_GHAST;ZOMBIE;BESAMEN;BESAMEN;d0questpack;Besamen;Ghast;true
BHCRYPT;UNDEAD;SPECTRE;SPECTRE;FIGHTER_MALE_HUMAN;bhcrypt;bhcrypt;BG2;Crypt King;Spectre;false
BHEYE;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;UnseeingEye;Bheye;BG2;Unseeing Eye;;
BHGHOUL1;UNDEAD;GHOUL;GHOUL;GHOUL;bhghoul1;bhghoul1;BG2;Ghoul;Ghoul;true
BHGHOUL2;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;bhghoul2;bhghoul2;BG2;Ghast;Ghast;true
BHGHOUL3;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE;bhghoul3;bhghoul3;BG2;Zombie;;
BHGHOUL4;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;None;bhghoul4;BG2;Ghast;Ghast;true
BHGHOUL5;UNDEAD;ZOMBIE;ZOMBIE_NORMAL;ZOMBIE;None;zombie;BG2;Zombie;;
BHOBGOB;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;bhobgob;;BG1;Hobgoblin;;
BIRD;ANIMAL;NO_RACE;NO_CLASS;BIRD;None;None;BG2;Bird;;
BIRD;ANIMAL;NO_RACE;NO_CLASS;BIRD;None;None;BG1;Bird;;
BIRD_IN;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG2;Bird;;
BIRD_IN;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG1;Bird;;
BIRD_INE;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG2;Bird;;
BIRD_INE;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG1;Bird;;
BIRD_INN;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG2;Bird;;
BIRD_INN;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG1;Bird;;
BIRD_INS;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG2;Bird;;
BIRD_INS;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG1;Bird;;
BIRD_INW;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG2;Bird;;
BIRD_INW;ANIMAL;NO_RACE;NO_CLASS;BIRD_INSIDE;None;None;BG1;Bird;;
BISHOP;HUMANOID;GOLEM;GOLEM_CLAY;CLERIC_MALE_HUMAN_LOW;BISHOP;None;stratagems;Bishop;ClayGolem;false
BODFGT01;MONSTER;SPECTRE;NO_CLASS;DOOM_GUARD;bodfgt01;None;BG2;Grimwarder;;
BODFGT02;MONSTER;SPECTRE;NO_CLASS;DOOM_GUARD;bodfgt02;None;BG2;Grimward Archer;;
BODHI;UNDEAD;VAMPIRE;VAMPIRE;BODHI;Bodhi;Bodhi;BG2;Bodhi;;
BODHI2;UNDEAD;VAMPIRE;FIGHTER_THIEF;BODHI;Bodhi2;Bodhi2;STRATAGEMS;Bodhi;;
BODHIAMB;UNDEAD;VAMPIRE;VAMPIRE;BODHI;bodhiamb;bodhiamb;BG2;Bodhi;;
BODMIST1;MONSTER;MIST;MIST;BLOB_MIST_CREATURE;None;None;BG2;Gaseous Form;;
BODMIST2;MONSTER;MIST;MIST;BLOB_MIST_CREATURE;None;None;BG2;Gaseous Form;;
BODTAN;UNDEAD;VAMPIRE;MAGE;VAMPIRE_FEMALE;bodtan;bodtan;BG2;Tanova;;
BODVAM01;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE;bodvam01;bodvam01;STRATAGEMS;Durst;;
BODVAM02;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE;bodvam02;bodvam02;STRATAGEMS;Gellal;;
BOGRE1;GIANTHUMANOID;OGRE;OGRE;HALF_OGRE;bogre1;bogre1;BG2;Ogre;Ogre;false
BONEBLD;WEAPON;SWORD;LONG_SWORD;DANCING_SWORD;bonebld;;BG2;Bone Blade;;
BOO;ANIMAL;NO_RACE;NO_CLASS;RAT;None;None;BG2;Boo;;
BOTSMITH;HUMANOID;IMP;IMP;IMP;botsmith;botsmith;BG2;Cespenar;;
BOTSMITH;HUMANOID;IMP;IMP;IMP;botsmith;botsmith;BG1;Cespenar;;
BOUNHA04;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;bounha04;bounha04;BG2;Bounty Hunter;;
BPAL_ATA;GIANTHUMANOID;GENIE;GENIE_DJINNI;DJINNI;BPAL_ATA;;BG1;Al-Atash;;
BPAMBT1;UNDEAD;VAMPIRE;VAMPIRE;THIEF_FEMALE_HUMAN;BPAMBT1;None;BG1;Night Knives Thief;;
BPAMBT2;UNDEAD;VAMPIRE;VAMPIRE;THIEF_MALE_HUMAN;BPAMBT2;None;BG1;Night Knives Thief;;
BPANKHE1;MONSTER;ANKHEG;ANKHEG;ANKHEG;BPANKHE1;;BG1;Rabid Ankheg;Ankheg;true
BPBASG01;MONSTER;BASILISK;BASILISK_GREATER;BASILISK_GREATER;BPBASG01;;BG1;Greater Basilisk;GreaterBasilisk;true
BPBASL01;MONSTER;BASILISK;BASILISK;BASILISK;BPBASL01;;BG1;Lesser Basilisk;LesserBasilisk;true
BPBORT;HUMANOID;GNOLL;FIGHTER;GNOLL;BPBORT;;BG1;Bort;;
BPBRENDA;GIANTHUMANOID;DUERGAR;THIEF;THIEF_MALE_DWARF;BPBRENDA;BPBRENDA;BG1;Brendak;;
BPCLAY;GIANTHUMANOID;GOLEM;GOLEM_CLAY;GOLEM_CLAY;BPENEMY ;;BG1;Clay Golem;ClayGolem;true
BPCONCOC;MONSTER;MYCONID;NO_CLASS;MYCONID_RED;concoctor;BPCONCOC;BG1;Concocter;;
BPCRCW01;MONSTER;CARRIONCRAWLER;CARRIONCRAWLER;CARRION_CRAWLER;BPCRCW01;;BG1;Carrion Crawler;CarrionCrawler;true
BPDINGUE;GIANTHUMANOID;DUERGAR;MAGE;MAGE_MALE_DWARF;BPDINGUE;BPDINGUE;BG1;Dinguer the Mad;;
BPELAN;HUMANOID;RAKSHASA;MAGE;RAKSHASA;BPELAN;BPELAN;BG1;Elan Garaq;;
BPELFIR1;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_FIRE;ELEMENTAL_FIRE_SMALL;BPELFIR1;;BG1;Fire Elemental;;
BPGHAS01;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;BPGHAS01;;BG1;Ghast;Ghast;true
BPGHGR01;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;BPGHGR01;;BG1;Greater Ghoul;GhoulLord;true
BPGHLOUR;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;BPGHLOUR;BPGHLOUR;BG1;Ghlouralk;;
BPGIAFIR;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;BPGIAFIR;BPHOGAR;BG1;Hogarl;;
BPGIBB01;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;BPGIBB01;;BG1;Mangey Gibberling;;
BPGIBB02;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;BPGIBB01;;BG1;Diseased Gibberling;;
BPGIBB03;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;None;;BG1;Healthy Gibberling;;
BPGOFL01;GIANTHUMANOID;GOLEM;GOLEM_FLESH;GOLEM_CLAY;BPGOFL01;;BG1;Flesh Golem;FleshGolem;true
