
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
FLYFGT03;HUMANOID;HUMAN;FIGHTER;THIEF_MALE_HUMAN;Flyfgt;flyfgt03;10;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtasight;;;;;;SW1H04;BOW05;;;1400;Shadow Thief Archer
FLYFGT04;HUMANOID;ELF;MAGE;MAGE_FEMALE_ELF;Flyfgt;flyfgt04;14;FEMALE;FEMALE;ENEMY;GENSHT01;MAGE12D;None;None;wtasight;;;;;;DART02;;;;3000;Shadow Thief Inquisitor
FOOD;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;food;food;1;FEMALE;FEMALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;15;Food
FRANCO;HUMANOID;HUMAN;PALADIN;FIGHTER_MALE_HUMAN;franco;franco;12;MALE;MALE;NEUTRAL;shoutdlg;SHOUT;PALAD10;None;None;;SHLD03;;;;SW1H04;;;;2500;Franco
FSDOG;ANIMAL;DOG;DOG_WAR;DOG_WAR;FSDog;FSDog;2;MALE;MALE;NEUTRAL;WARDOG;None;None;None;WTASIGHT;;;;;;P1-8;;;;65;War Dog
FSDRAGON;MONSTER;DRAGON;RED_DRAGON;DRAGON_GREEN;FSdragon;fsdragon;23;MALE;MALE;ENEMY;INPAIVSG;DragGree;None;None;;helmnoan;;;DRAGRING;;DRAGGRE1;;;;62000;Dragon
FSGHOS;UNDEAD;SPECTRE;SPECTRE;ELEMENTAL_AIR;FSGhos;None;10;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;;RING95;;B1-10;;;;3000;Ghost
FSGHOS2;UNDEAD;SPECTRE;SPECTRE;ELEMENTAL_AIR;FSGhos;None;10;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;;RING95;;B1-8;;;;3000;Ghost
FSGIBB;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;FSGibb;None;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;S1-8;;;;35;Gibberling
FSGLOB;MONSTER;PLATE;NO_CLASS;BIRD;FSGlobe;FSGlobe;8;NIETHER;MALE;ENEMY;None;None;None;None;None;;;immune1;SHALT01;;;;;;0;Globe Machine
FSGOBL;HUMANOID;GOBLIN;GIBBERLING;GOBLIN_AXE;FSGoblin;None;1;MALE;MALE;NEUTRAL;;None;None;None;None;;;;;;S1-8;;;;35;Goblin
FSHORDE1;HUMANOID;GOBLIN;HOBGOBLIN;GOBLIN_ELITE_AXE;None;;1;MALE;MALE;ENEMY;FSHORDE;GRPSHT01;KOBOLDF;None;WTASIGHT;;;;;;Ax1h01;;;;20;Goblin
FSHORDE2;HUMANOID;GOBLIN;THIEF;GOBLIN_BOW;None;;1;MALE;MALE;ENEMY;FSHORDE;GRPSHT01;None;;WTASIGHT;;;;;;BOW01;;;;20;Goblin
FSHORDE3;HUMANOID;GOBLIN;HOBGOBLIN;GOBLIN_AXE;None;;1;MALE;MALE;ENEMY;FSHORDE;GRPSHT01;KOBOLDF;None;WTASIGHT;;;;;;Ax1h01;;;;20;Goblin
FSHORDE4;HUMANOID;ORC;ORC;ORC_MELEE;None;None;4;MALE;MALE;ENEMY;FSHORDE;GRPSHT01;orcwar;None;WTARSGT;;;;;;;SW1H01;;;95;Orc
FSHORDE5;HUMANOID;ORC;CLERIC;ORC_SHAMAN;None;;12;MALE;MALE;ENEMY;FSHORDE;GRPSHT01;priest12;None;WTASIGHT;;;;;;BLUN04;;;;2000;Orc Priest
FSHORDE6;HUMANOID;ORC;ORC;ORC_ELITE_RANGE;None;;5;MALE;MALE;ENEMY;FSHORDE;GRPSHT01;OArch02;None;WTASIGHT;HELM01;;;;;BOW03;;;;35;Orc Archer
FSMAGE01;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;None;None;14;FEMALE;FEMALE;ENEMY;None;MAGE14A;None;None;WTASIGHT;;;;;;;;;;11000;Mage
FSMAGE02;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;None;None;16;FEMALE;FEMALE;ENEMY;None;MAGE16A;None;None;WTASIGHT;;;;;;;;;;14000;Mage
FSMAGE03;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;None;None;18;FEMALE;FEMALE;ENEMY;None;MAGE18A;None;None;WTASIGHT;;;;;;;;;;20000;Mage
FSMAGE04;HUMANOID;HUMAN;MAGE;MAGE_FEMALE_HUMAN;None;None;20;FEMALE;FEMALE;ENEMY;None;CMAGE20A;None;None;WTASIGHT;;;;;;;;;;6000;Mage
FSMUMM;UNDEAD;GHOUL;GHOUL_REVEANT;MUMMY;FSMumm;None;7;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;;RING95;;B1-8;;;;3000;Mummy
FSMUMM2;UNDEAD;GHOUL;GHOUL_REVEANT;MUMMY;FSMumm;None;7;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;;RING95;;B1-8;;;;3000;Mummy
FSMUMM3;UNDEAD;GHOUL;GHOUL_REVEANT;MUMMY;FSMumm;None;7;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;;RING95;;B1-8;;;;3000;Mummy
FSRIDD;HUMANOID;IMP;IMP;IMP;FSRidd;FSRidd;3;NIETHER;MALE;NEUTRAL;INPAIVSG;None;None;None;wtasight;;;REGHP1;INVULNER;RIDRING;IMP;;;;1400;Imp
FSSKEL;UNDEAD;SKELETON;SKELETON;SKELETON;FSSkel;None;1;NIETHER;MALE;NEUTRAL;FSSkel;None;None;None;None;;;RING99;;;B1-6;;;;65;Skeleton
FSSPIR1;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;FSSpir1;FSSpir3;8;MALE;MALE;NEUTRAL;None;INP1IVSG;None;None;None;;;ghosteff;;;sw1h04;;;;6000;Spirit Warrior
FSSPIR2;HUMANOID;HUMAN;FIGHTER;ELEMENTAL_AIR;FSSpir2;FSSpir2;16;MALE;MALE;NEUTRAL;INPAIVSG;FSSpir2;None;None;None;;;ghosteff;fsspir;invulner;;;;;5000;Helmite Ghost
FSSPIR3;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;FSSpir3;FSSpir3;16;MALE;MALE;NEUTRAL;None;None;None;None;WTASIGHT;;;ghosteff;;;;;;;5000;Spirit Panel
FSSPIRA;HUMANOID;HUMAN;FIGHTER;ELEMENTAL_AIR;FSSpira;FSSpira;16;MALE;MALE;NEUTRAL;None;None;None;None;WTASIGHT;;;ghosteff;fsspir;invulner;;;;;5000;Helmite Ghost
FSSPIRB;HUMANOID;HUMAN;FIGHTER;ELEMENTAL_AIR;FSSpirb;FSSpirb;16;MALE;MALE;NEUTRAL;None;None;None;None;WTASIGHT;;;ghosteff;fsspir;invulner;;;;;5000;Helmite Ghost
FSSPIRC;HUMANOID;HUMAN;FIGHTER;ELEMENTAL_AIR;FSSpirc;FSSpirc;16;MALE;MALE;NEUTRAL;None;None;None;None;WTASIGHT;;;ghosteff;fsspir;invulner;;;;;5000;Helmite Ghost
FTOWN1;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftown1;1;EXTRA;FEMALE;NEUTRAL;extrax;shout;runenemy;wtrunsgt;None;;;;;;;;;;15;Commoner
FTOWN2;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftown2;1;EXTRA;FEMALE;NEUTRAL;extrax;SHOUT;runenemy;wtrunsgt;None;;;;;;;;;;15;Commoner
FTOWN3;HUMANOID;HUMAN;INNOCENT;FAT_WOMAN;None;ftown3;1;FEMALE;FEMALE;NEUTRAL;extrax;SHOUT;runenemy;wtrunsgt;None;;;;;;;;;;15;Commoner
FTOWN4;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftown4;1;EXTRA;FEMALE;NEUTRAL;extrax;SHOUT;runenemy;wtrunsgt;None;;;;;;;;;;15;Commoner
FTOWN5;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftown5;1;EXTRA;FEMALE;NEUTRAL;SHOUT;None;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
FTOWN6;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftown6;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;RUNENEMY;None;WDRUNSGT;;;;;;;;;;15;Commoner
FTOWN7;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;ftown7;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;wdrunsgt;;;;;;;;;;15;Tavern Patron
FUAGNON;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;fuagnon;fuagnon;16;MALE;MALE;NEUTRAL;GPSHOUT;NALIAFUN;None;None;WTASIGHT;;;;;;;;;;6000;Hurgan Stoneblade
FULADY;HUMANOID;HUMAN;INNOCENT;NOBLE_WOMAN;fulady;fulady;1;FEMALE;FEMALE;NEUTRAL;GPSHOUT;RUNENEMY;NALIAFUN;None;WTRUNSGT;;;;;;;;;;15;Lady Tandolan of Um
FULORD;HUMANOID;HUMAN;INNOCENT;NOBLE_MAN;fulord;fulord;1;MALE;MALE;NEUTRAL;GPSHOUT;RUNENEMY;NALIAFUN;None;WTRUNSGT;;;;;;;;;;15;Lord Milsire Donderbeg
FUMIN;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;fumin;fumin;12;MALE;MALE;NEUTRAL;GPSHOUT;PRIEST12;NALIAFUN;None;None;;;;;;;;;;3000;Minister Adelain
GAAL01;HUMANOID;HUMAN;CLERIC_MAGE;CLERIC_MALE_HUMAN;Gaal;Gaal;10;MALE;MALE;NEUTRAL;GAALSHT;gaal;INITRG06;None;None;;;;;;staf01;;;;14000;Gaal
GAAL02;HUMANOID;HUMAN;CLERIC_MAGE;CLERIC_MALE_HUMAN;None;Gaal02;10;MALE;MALE;NEUTRAL;SHOUT;gaal;None;None;None;;;;;;staf01;;;;14000;Gaal
GAELAN;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;Gaelan;gaelan;15;MALE;MALE;NEUTRAL;None;GAELAN;gpuse;None;;helmnoan;;minhp1;;;sw1h29;xbow09;;;5300;Gaelan Bayle
GAELAN2;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;Gaelan2;gaelan2;15;MALE;MALE;NEUTRAL;None;SHOUTDLG;gpuse;None;WTASIGHT;;;;;;sw1h29;xbow09;;;1300;Gaelan Bayle
GAIUS;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;gaius;gaius;14;MALE;MALE;NEUTRAL;SHOUT;Mage14c;None;wtasight;;;;;;;;;;;4000;Gaius
GALL;HUMANOID;ELF;FIGHTER;FIGHTER_MALE_ELF;gall;gall;11;MALE;MALE;NEUTRAL;SHOUT;None;;None;WTARSGT;;;;;;BOW03;SW1H04;;;7200;Gallchobhair
GAMGUY;HUMANOID;HUMAN;INNOCENT;THIEF_MALE_HUMAN;gamguy;gamguy;1;MALE;MALE;NEUTRAL;SHOUT;WTRUNSGT;None;None;None;;;;;;;;;;15;Gamesman
GARJUM;HUMANOID;HALFLING;INNOCENT;CLERIC_MALE_HALFLING;garjum;garjum;1;MALE;MALE;NEUTRAL;garjum;None;None;None;WTRUNSGT;;;;;;;;;;1;Jum
GARKID01;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;garkid01;garkid01;1;FEMALE;FEMALE;NEUTRAL;garkid01;None;None;None;WTRUNSGT;;;;;minhp1;;;;;10;Iltha
GARKID02;HUMANOID;HUMAN;CLERIC;CLERIC_MALE_HUMAN;garkid02;garkid02;1;MALE;MALE;NEUTRAL;garkid01;None;None;None;WTRUNSGT;;;;;minhp1;;;;;10;Taar
GAROCK;GIANTHUMANOID;MINOTAUR;OGRE;MINOTAUR;Garock;garock;14;MALE;MALE;ENEMY;None;None;garock;None;WTASIGHT;helmnoan;;;;;ax1h17;;;;10000;Garock
GARREN;HUMANOID;HUMAN;PALADIN;FIGHTER_MALE_HUMAN;garren;garren;16;MALE;MALE;NEUTRAL;garren;gensht01;None;palad16;wtasight;;;;;;SW1H07;BOW01;;;15;Garren Windspear
GARRICK;HUMANOID;HUMAN;BARD;THIEF_MALE_HUMAN;Garrick;garrick;6;MALE;MALE;NEUTRAL;GARRICK;MAGE2;SHOUT;WTASIGHT;None;;;;;;SW1H07;XBOW04;;;0;Garrick
GASFORM1;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;None;None;1;MALE;MALE;NEUTRAL;None;None;None;DJINNI02;WDRUNSGT;;;;;;;;;;1;Gaseous Form
GASFORM2;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;None;None;1;MALE;MALE;NEUTRAL;None;None;None;None;WDRUNSGT;;;;;;;;;;1;Gaseous Form
GASFORM3;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;None;None;1;MALE;MALE;NEUTRAL;None;None;None;EFREET02;WDRUNSGT;;;;;;;;;;1;Gaseous Form
GASFORM4;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;None;None;1;MALE;MALE;NEUTRAL;ESCAPE;None;None;None;WDRUNSGT;;;;;;;;;;1;Gaseous Form
GAYLAN;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;None;gaylan;13;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;0;Gaylan Bael
GBEGG01;HUMANOID;HUMAN;INNOCENT;BEGGAR_MAN;gbegg01;Gbegg01;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;INITDLG;gbegg01;WDRUNSGT;;;;;;;;;;15;Beggar
GCHILD01;HUMANOID;HUMAN;INNOCENT;BOY;None;Gchild01;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;7;Boy
GCHILD02;HUMANOID;HUMAN;INNOCENT;GIRL;None;Gchild02;1;FEMALE;FEMALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WTRUNSGT;;;;;;;;;;7;Girl
GDRUID;HUMANOID;HUMAN;DRUID;CLERIC_MALE_HUMAN;GDruid;None;14;MALE;MALE;ENEMY;druid14g;None;None;None;wtasight;;;;;;;;;;10000;Druid
GEMCH01;ANIMAL;BIRD;NO_CLASS;CHICKEN;gemch01;None;1;FEMALE;FEMALE;NEUTRAL;GEMCHICK;None;None;None;WTRUNSGT;;;;;;;;;;0;Chicken
GEMCH02;ANIMAL;BIRD;NO_CLASS;CHICKEN;gemch02;None;1;FEMALE;FEMALE;NEUTRAL;GEMCHICK;None;None;None;WTRUNSGT;;;;;;;;;;0;Chicken
GEMFAR01;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;gemfar01;gemfar01;1;FEMALE;FEMALE;NEUTRAL;None;ENNA;SHOUT;None;wdasight;;;;;;;;;;15;Enna Hendrick
GEMFAR02;HUMANOID;HUMAN;INNOCENT;FIGHTER_MALE_HUMAN;gemfar02;gemfar02;1;MALE;MALE;NEUTRAL;None;ERLIN;SHOUT;None;wdasight;;;;;;SW1H07;;;;15;Erlin Hendrick
GEMJEB01;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;gemjeb01;gemjeb01;1;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WTRUNSGT;;;;;;;;;;15;Jeb
GENDAO01;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;None;;8;NIETHER;MALE;ENEMY;GENSHT01;None;None;DAO01;WTASIGHT;;;;;;b3-18m3;;;;5000;Dao
GENDJI01;GIANTHUMANOID;GENIE;GENIE_DJINNI;DJINNI;None;;5;NIETHER;MALE;ENEMY;GENSHT01;None;None;DJINNI01;WTASIGHT;;;;;;B2-16;;;;5000;Djinni
GENDJN01;GIANTHUMANOID;GENIE;GENIE_NOBLE_DJINNI;DJINNI;None;;10;NIETHER;MALE;ENEMY;GENSHT01;None;None;DJINNI04;WTASIGHT;;;;;;B3-24;;;;10000;Noble Djinni
GENEFN01;GIANTHUMANOID;GENIE;GENIE_NOBLE_EFREETI;EFREETI_NOBLE;None;;13;NIETHER;MALE;ENEMY;GENSHT01;None;None;EFREET04;WTASIGHT;;;;;;B3-24;;;;11000;Noble Efreeti
GENEFR01;GIANTHUMANOID;GENIE;GENIE_EFREETI;EFREETI_NOBLE;None;;5;NIETHER;MALE;ENEMY;GENSHT01;None;None;EFREET01;WTASIGHT;;;;;;sw1h20;;;;8000;Efreeti
GENIE01;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;None;;5;NIETHER;MALE;NEUTRAL;GENSHT01;None;None;DAO01;WTASIGHT;;;;;;b3-18m3;;;;5000;Genie
GENIE02;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI_LEGS;None;;5;NIETHER;MALE;NEUTRAL;GENSHT01;None;None;DAO01;WTASIGHT;;;;;;b3-18m3;;;;5000;Genie
GENIE03;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;None;;5;NIETHER;MALE;NEUTRAL;GENSHT01;None;None;DAO01;WTASIGHT;;;;;;b3-18m3;;;;5000;Genie
GENIE04;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;None;;5;NIETHER;MALE;NEUTRAL;GENSHT01;None;None;DAO01;WTASIGHT;;;;;;b3-18m3;;;;5000;Genie
GENIE1;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;None;genie1;8;NIETHER;MALE;NEUTRAL;GENSHT01;SHOUTDL2;None;DAO01;WTASIGHT;;;;;;b3-18m3;;;;5000;Genie
GENMAG01;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN_LOW;None;;12;MALE;MALE;ENEMY;SHOUT;Mage12A;None;None;None;;;;;;staf01;;;;3000;Mage
GENPEASM;HUMANOID;NO_RACE;NO_CLASS;PEASANT_MAN;dpstat02;dpstat02;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;Peasant
GENTH01;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;genth01;None;12;MALE;MALE;NEUTRAL;gpshout;gpuse;thief14t;wtasight;None;;;;;;sw1h07;;;;2000;Thief
GENTH02;HUMANOID;HUMAN;THIEF;THIEF_FEMALE_HUMAN;genth02;None;12;FEMALE;FEMALE;NEUTRAL;gpshout;gpuse;thief14t;wtasight;None;;;;;;dagg01;;;;2000;Thief
GENTHF01;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;spmugg;;14;MALE;MALE;ENEMY;;None;None;None;WTARSGT;;;;;;sw1h01;xbow04;;;100;Thug
GENTMG01;HUMANOID;HUMAN;MAGE_THIEF;MAGE_MALE_HUMAN;gentmg01;None;14;0;MALE;NEUTRAL;gpshout;None;thiefmag;None;None;;;;;;dagg16;sw1h07;;;10000;Thief
GERETH;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;None;gereth;6;MALE;MALE;NEUTRAL;SHOUT;mage6a;None;None;WTASIGHT;;;;;;;;;;1000;Gereth
GERHARDT;HUMANOID;GNOME;MAGE;MAGE_MALE_GNOME;gerhardt;gerhar;8;MALE;MALE;NEUTRAL;None;MAGE5;None;WTARSGT;DPLAYER;;;;;;SLNG01;BLUN02;;;1000;Uncle Gerhardt
GFIGH05;HUMANOID;HUMAN;INNOCENT;FAT_MAN;None;None;7;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WTASIGHT;;;;;;;;;;650;Calahan
GFTOWN01;HUMANOID;HUMAN;INNOCENT;PEASANT_WOMAN;None;Gftown01;1;FEMALE;FEMALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WDRUNSGT;;;;;;;;;;15;Commoner
GFTOWN02;HUMANOID;HUMAN;INNOCENT;FAT_WOMAN;None;Gftown02;1;FEMALE;FEMALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WDRUNSGT;;;;;;;;;;15;Commoner
GGUARD01;HUMANOID;HUMAN;INNOCENT;CLERIC_MALE_HUMAN;gguard01;Gguard01;4;MALE;MALE;NEUTRAL;SHOUT;SEEENEMY;SHOUTDLG;None;WTARSGT;HELM08;;;;;BOW03;SW1H04;;;320;Amnian Soldier
GHAST01;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;None;;5;NIETHER;MALE;ENEMY;GHAST;WTASIGHT;None;None;None;;;RING95;;;GHAST1;;;;650;Ghast
GHASTF01;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;None;;6;NIETHER;MALE;ENEMY;GHAST;WTASIGHT;None;None;None;;;RING95;IMMUNE1;;GHAST1;;;;850;Fell Ghast
GHASTGSU;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;None;;6;SUMMONED;MALE;ALLY;None;WTASIGHT;None;None;None;;;RING95;;;GHAST1;;;;850;Greater Ghast
GHASTSU;UNDEAD;SKELETON;SKELETON;SKELETON;None;;3;SUMMONED;MALE;CONTROLLED;BornWait;BDSUM00;None;None;None;;skelshld;RING99;;;skelclub;;;;0;Skeleton
GHOGR01;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;None;;6;NIETHER;MALE;ENEMY;None;None;GHAST;None;WTASIGHT;;;RING95;MAGE06;IMMUNE1;GHAST1;;;;2000;Greater Ghoul
GHOLOR01;UNDEAD;GHOUL;GHOUL;GHOUL;None;;7;NIETHER;MALE;ENEMY;None;None;None;GHOLOR01;WDASIGHT;;;RING95;;;GHOULLOR;;;;3000;Ghoul Lord
GHOUL01;UNDEAD;GHOUL;GHOUL;GHOUL;None;;2;NIETHER;MALE;ENEMY;None;None;None;None;wdasight;;;RING95;;;GHOUL1;;;;175;Ghoul
GHOULSU;UNDEAD;GHOUL;GHOUL;GHOUL;None;;2;NIETHER;MALE;ALLY;None;None;None;None;wdasight;;;RING95;;;GHOUL1;;;;175;Ghoul
GIAFIR01;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;None;None;20;MALE;MALE;ENEMY;None;None;None;None;CFIGH20B;helmnoan;;;;;giafir2;;;;16000;Fire Giant
GIANTF01;GIANTHUMANOID;GIANT;GIANT;OGRE;giantf01;None;15;MALE;MALE;ENEMY;None;None;None;None;None;;;;;;dart06;giants01;;;8000;Fire Giant
GIBBER01;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;None;;1;MALE;MALE;ENEMY;GIBBER;None;None;None;WTASIGHT;;;;;;S1-8;;;;35;Gibberling
GIBBERSU;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;None;;1;SUMMONED;MALE;ENEMY;GIBBER;None;None;None;WTASIGHT;;;;;;S1-8;;;;35;Gibberling
GIBMUT01;HUMANOID;GIBBERLING;GIBBERLING;GIBBERLING;None;;1;MALE;MALE;ENEMY;GENSHT01;None;None;None;WTASIGHT;;;;;;S1-8;;;;15;Mutated Gibberling
GIRL01;HUMANOID;HUMAN;INNOCENT;GIRL;None;girba1;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;wdrunsgt;;;;;;;;;;7;Girl
GIRL02;HUMANOID;HUMAN;INNOCENT;GIRL;None;girba1;1;FEMALE;FEMALE;NEUTRAL;SHOUT;None;None;None;wdrunsgt;;;;;;;;;;7;Girl
GIRL1;HUMANOID;HUMAN;INNOCENT;GIRL;None;girl1;1;FEMALE;FEMALE;NEUTRAL;;GLAD2;None;None;wtrunsgt;;;;;;;;;;7;Girl
GIRL2;HUMANOID;HUMAN;INNOCENT;GIRL;girl2;girl2;1;FEMALE;FEMALE;NEUTRAL;ccgirl2;None;None;None;None;;;;;;;;;;7;Girl
GITH01;HUMANOID;GITHYANKI;FIGHTER;GITHYANKI;gith01;None;3;MALE;MALE;ENEMY;gpshout;gpuse;gith01;None;WTASIGHT;;;;;;sw2h01;;;;650;Warrior
GITH02;HUMANOID;GITHYANKI;FIGHTER;GITHYANKI;gith02;None;3;MALE;MALE;ENEMY;gpshout;gpuse;gith01;None;WTASIGHT;;;;;;sw2h01;;;;2000;Knight
GITH03;HUMANOID;GITHYANKI;PALADIN;GITHYANKI;gith03;None;11;MALE;MALE;ENEMY;gpshout;gpuse;gith03;None;WTASIGHT;;;;;;REAVER;;;;7000;Anti-Paladin
GITH04;HUMANOID;GITHYANKI;MAGE;GITHYANKI;gith04;None;5;MALE;MALE;ENEMY;gpshout;gpuse;gith04;mage6a;wtasight;;;;;;DART01;DART01;DART01;SW2H01;2000;Gish
GITH05;HUMANOID;GITHYANKI;MAGE;GITHYANKI;gith05;None;8;MALE;MALE;ENEMY;gpshout;gpuse;gith05;mage8b;wtasight;;;;;;dart01;dart01;dart01;sw2h01;4000;Warlock
GITH06;HUMANOID;GITHYANKI;MAGE;GITHYANKI;gith06;None;10;MALE;MALE;ENEMY;gpshout;gpuse;gith06;;wtasight;;;;;;sw2h01;;;;5000;Captain
GLAD1;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;Gladiator;glad1;8;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;dagg01;;;;0;Gladiator
GLAD2;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;gpshout;glad2;8;MALE;MALE;NEUTRAL;GLAD2782;None;None;None;wtasight;HELM08;;;;;;SW1H04;;;15;Gladiator
GLADIA01;HUMANOID;LYCANTHROPE;WEREWOLF;FIGHTER_MALE_HUMAN;Gatekeeper;gatewere;4;MALE;MALE;NEUTRAL;INITDLG;WEREWOLF;None;None;WTARSGT;HELM01;;immune1;;;SPER01;XBOW01;;;420;Gatekeeper
GLBEAR;MONSTER;TROLL;TROLL;TROLL;GladiatorBear;;3;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;;;;B1-6;;;;175;Troll
GLBEAR2;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;3;MALE;MALE;ENEMY;SUMSHT02;None;BEAR;None;WTASIGHT;;;;;;B1-6;;;;200;Black Bear
GLOBSHAM;GIANTHUMANOID;SHAMBLING_MOUND;NO_CLASS;SHAMBLING_MOUND;None;;12;SUMMONED;MALE;CONTROLLED;None;None;None;None;BDSUM00;;;IMMUNE2;;;b4-32m4;;;;0;Shambling Mound
GMAGE14;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;gmage14;mekrat;14;MALE;MALE;ENEMY;;Mage14M;None;WTARSGT;;;;STONSKIN;;;staf02;;;;2500;Mekrath
GMAYOR;UNDEAD;GHOUL;GHOUL_GHAST;GHAST;None;gmayor;5;NIETHER;MALE;NEUTRAL;SHOUT;None;None;None;WTASIGHT;;;ring95;;;GHAST1;;;;560;Theshal
GMTOWN01;HUMANOID;HUMAN;INNOCENT;FAT_MAN;None;Gmtown01;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WDRUNSGT;;;;;;;;;;15;Commoner
GMTOWN02;HUMANOID;HUMAN;INNOCENT;PEASANT_MAN;None;Gmtown02;1;MALE;MALE;NEUTRAL;SHOUT;RUNENEMY;None;None;WDRUNSGT;;;;;;;;;;15;Commoner
GNLCAP01;HUMANOID;GNOLL;GNOLL;GNOLL;None;;4;MALE;MALE;ENEMY;GENSHT01;None;None;;WTASIGHT;;;;;;HALB01;;;;120;Gnoll Captain
GNLELI01;HUMANOID;GNOLL;GNOLL;GNOLL;None;;3;MALE;MALE;ENEMY;GENSHT01;None;None;;WTASIGHT;;;;;;HALB01;;;;10;Gnoll Elite
GNLFLI01;HUMANOID;GNOLL;GNOLL;GNOLL;None;;2;MALE;MALE;ENEMY;GENSHT01;None;None;;WTASIGHT;;;;;;FLIND1;;;;120;Flind
GNLSLA01;HUMANOID;GNOLL;GNOLL;GNOLL;None;;2;MALE;MALE;ENEMY;GENSHT01;None;None;;WTASIGHT;;;;;;HALB01;;;;65;Gnoll Slasher
